序号,代码,名称,第二板日期,买入日,买入价,卖出日,卖出价,净收益率,回调等待天数,第二板成交额(亿)
4863,002227,ST特迅,20240911,20240919,8.264,20240924,8.566,3.5493%,4,1.77
4864,300510,金冠股份,20240911,20240919,4.012,20240924,3.748,-6.6773%,4,4.46
4865,603032,德新科技,20240911,20240919,13.648,20240924,13.684,0.1662%,4,4.05
4866,603189,ST网达,20240911,20240918,12.656,20240923,13.943,10.0665%,3,7.54
4867,603421,鼎信通讯,20240911,20240926,5.723,20241008,6.957,21.4567%,9,0.70
4868,002529,海源复材,20240912,20240919,5.743,20240924,5.907,2.7588%,3,1.88
4869,002693,双成药业,20240912,20241014,15.408,20241017,23.458,52.1503%,15,0.09
4870,300746,汉嘉数智,20240912,20240924,10.585,20240927,14.003,32.1873%,6,1.59
4871,600550,保变电气,20240912,20240926,9.605,20241008,10.625,10.5185%,8,19.83
4872,603825,ST华扬,20240912,20240919,8.794,20240924,8.826,0.2547%,3,1.48
4873,000948,南天信息,20240913,20240925,15.428,20240930,17.861,15.6726%,6,13.41
4874,002717,ST岭南,20240913,20241010,2.071,20241015,2.009,-3.0956%,12,3.52
4875,600463,空港股份,20240913,20240924,9.705,20240927,11.574,19.1621%,5,2.20
4876,603016,新宏泰,20240913,20240923,15.105,20240926,18.168,20.1811%,4,1.20
4877,000736,中交发展,20240918,20241010,10.325,20241015,10.725,3.7689%,11,6.19
4878,001236,弘业期货,20240918,20241011,10.991,20241016,10.891,-1.0184%,12,6.00
4879,600198,大唐电信,20240918,20240927,7.094,20241009,8.796,23.8944%,7,1.49
4880,600658,电子城,20240918,20241010,4.072,20241015,4.098,0.5364%,11,2.04
4881,600719,大连热电,20240918,20240925,6.103,20240930,6.657,8.9712%,5,4.28
4882,000004,国华退,20240919,20240927,14.207,20241009,17.891,25.8303%,6,1.70
4883,002549,凯美特气,20240919,20241011,6.953,20241016,6.747,-3.0748%,11,1.02
4884,002686,亿利达,20240919,20240927,4.962,20241009,5.417,9.0650%,6,0.74
4885,600619,海立股份,20240919,20241014,8.843,20241017,9.574,8.1637%,12,0.82
4886,000948,南天信息,20240920,20240925,15.428,20240930,17.861,15.6726%,3,3.85
4887,002453,华软科技,20240920,20241011,4.862,20241016,4.668,-4.1055%,10,2.08
4888,300085,银之杰,20240920,20241014,30.995,20241017,43.638,40.6888%,11,17.14
4889,600490,鹏欣资源,20240920,20240927,2.750,20241009,3.187,15.7899%,5,5.41
4890,600550,保变电气,20240920,20240926,9.605,20241008,10.625,10.5185%,4,4.45
4891,600589,大位科技,20240920,20241010,3.242,20241015,3.298,1.6501%,9,1.07
4892,600696,退市岩石,20240920,20241014,9.005,20241017,10.155,12.6761%,11,1.32
4893,000595,新能股份,20240923,20241017,9.255,20241022,8.896,-3.9800%,13,7.30
4894,002232,启明信息,20240923,20241011,19.256,20241016,18.557,-3.7296%,9,12.95
4895,600130,波导股份,20240923,20240927,3.862,20241009,4.388,13.5169%,4,0.46
4896,600203,福日电子,20240923,20241011,7.564,20241016,8.836,16.7143%,9,7.95
4897,600776,东方通信,20240923,20240927,9.869,20241009,11.658,18.0300%,4,5.27
4898,603316,诚邦股份,20240923,20241017,5.483,20241022,5.217,-4.9397%,13,0.96
4899,000717,中南股份,20240924,20241010,2.571,20241015,2.499,-2.9210%,7,2.18
4900,002323,ST雅博,20240924,20241010,1.401,20241015,1.329,-5.1950%,7,3.06
4901,600241,时代万恒,20240924,20241010,6.953,20241015,6.717,-3.5060%,7,1.16
4902,600881,亚泰集团,20240924,20241011,1.601,20241016,1.539,-3.9462%,8,1.10
4903,603106,恒银科技,20240924,20241014,7.434,20241017,8.946,20.2372%,9,0.44
4904,603988,中电电机,20240924,20241010,13.182,20241015,14.008,6.1694%,7,1.32
4905,000608,阳光股份,20240925,20241011,2.131,20241016,2.109,-1.1380%,7,1.77
4906,000627,ST天茂,20240925,20241011,3.122,20241016,3.178,1.7212%,7,14.61
4907,000750,国海证券,20240925,20241011,4.220,20241016,4.056,-3.9894%,7,17.47
4908,000906,浙商中拓,20240925,20241010,5.643,20241015,5.587,-1.0856%,6,0.71
4909,002016,世荣兆业,20240925,20241010,7.716,20241015,7.278,-5.7701%,6,0.78
4910,002423,中粮资本,20240925,20241017,15.692,20241022,16.816,7.0613%,11,0.98
4911,002640,跨境通,20240925,20241011,2.441,20241016,3.118,27.6410%,7,5.93
4912,002961,瑞达期货,20240925,20241011,13.177,20241016,13.273,0.6344%,7,4.12
4913,300072,海新能科,20240925,20241010,3.492,20241015,3.338,-4.4936%,6,1.15
4914,300085,银之杰,20240925,20241014,30.995,20241017,43.638,40.6888%,8,15.05
4915,300561,汇金科技,20240925,20241011,16.993,20241016,17.826,4.7995%,7,13.96
4916,600318,新力金融,20240925,20241011,6.883,20241016,6.927,0.5261%,7,0.56
4917,600390,五矿资本,20240925,20241014,6.683,20241017,6.497,-2.8919%,8,1.41
4918,600643,爱建集团,20240925,20241011,5.463,20241016,5.357,-2.0296%,7,0.84
4919,600705,中航产融,20240925,20241011,3.342,20241016,3.298,-1.3964%,7,1.51
4920,601162,天风证券,20240925,20241014,4.262,20241017,4.558,6.8353%,8,3.36
4921,601933,永辉超市,20240925,20241011,3.052,20241016,3.008,-1.5101%,7,0.84
4922,603093,南华期货,20240925,20241011,8.329,20241016,8.404,0.7961%,7,3.21
4923,000402,金融街,20240926,20241011,3.172,20241016,3.228,1.6909%,6,5.12
4924,000430,张家界,20240926,20241010,5.403,20241015,5.363,-0.8290%,5,0.93
4925,002208,合肥城建,20240926,20241011,6.333,20241016,6.707,5.7972%,6,0.35
4926,002717,ST岭南,20240926,20241010,2.071,20241015,2.009,-3.0956%,5,14.03
4927,600778,友好集团,20240926,20241010,5.723,20241015,5.417,-5.4395%,5,0.94
4928,601828,美凯龙,20240926,20241010,2.981,20241015,2.839,-4.8932%,5,3.23
4929,688115,思林杰,20240926,20241011,24.542,20241016,28.552,16.2369%,6,1.60
4930,000002,万科Ａ,20240927,20241011,8.974,20241016,9.405,4.7004%,5,60.74
4931,000029,深深房Ａ,20240927,20241010,13.782,20241015,13.858,0.4528%,4,3.56
4932,000069,华侨城Ａ,20240927,20241011,2.711,20241016,2.739,0.9060%,5,1.42
4933,000560,我爱我家,20240927,20241010,3.168,20241015,3.394,7.0575%,4,19.21
4934,000568,泸州老窖,20240927,20241014,134.139,20241017,128.957,-3.9628%,6,48.22
4935,000596,古井贡酒,20240927,20241011,186.183,20241016,177.501,-4.7631%,5,9.04
4936,000783,长江证券,20240927,20241011,6.303,20241016,5.897,-6.5428%,5,21.95
4937,000799,酒鬼酒,20240927,20241014,49.004,20241017,49.655,1.2278%,6,8.53
4938,000858,五粮液,20240927,20241010,136.837,20241015,139.029,1.5019%,4,115.03
4939,000860,顺鑫农业,20240927,20241010,18.069,20241015,17.751,-1.8594%,4,10.20
4940,000882,华联股份,20240927,20241010,1.471,20241015,1.469,-0.2000%,4,3.24
4941,000926,福星股份,20240927,20241010,2.451,20241015,2.469,0.6156%,4,6.01
4942,000995,皇台酒业,20240927,20241010,12.056,20241015,11.634,-3.5990%,4,3.94
4943,002146,荣盛发展,20240927,20241010,1.581,20241015,1.599,1.0646%,4,6.04
4944,002271,东方雨虹,20240927,20241011,11.156,20241016,11.724,4.9966%,5,17.16
4945,002285,世联行,20240927,20241011,2.361,20241016,2.689,13.7691%,5,4.84
4946,002372,伟星新材,20240927,20241010,12.918,20241015,12.986,0.4190%,4,4.78
4947,002410,广联达,20240927,20241011,12.919,20241016,13.806,6.7628%,5,7.98
4948,002791,坚朗五金,20240927,20241011,29.758,20241016,30.788,3.3604%,5,2.46
4949,300152,ST动力,20240927,20241014,3.582,20241017,4.298,19.8917%,6,3.91
4950,300892,品渥食品,20240927,20241011,27.316,20241016,26.509,-3.0540%,5,2.22
4951,300917,特发服务,20240927,20241011,52.576,20241016,59.420,12.9173%,5,15.03
4952,600048,保利发展,20240927,20241010,9.412,20241015,10.382,10.2074%,4,42.90
4953,600199,金种子酒,20240927,20241010,13.187,20241015,13.023,-1.3369%,4,5.98
4954,600208,衢州发展,20240927,20241011,2.651,20241016,2.649,-0.2000%,5,7.19
4955,600239,ST云城,20240927,20241010,2.601,20241015,3.018,15.9378%,4,3.49
4956,600337,ST美克,20240927,20241010,1.619,20241015,1.587,-2.0522%,4,0.84
4957,600340,ST华幸,20240927,20241011,1.401,20241016,1.429,1.9408%,5,2.94
4958,600376,首开股份,20240927,20241010,2.701,20241015,2.719,0.5401%,4,2.17
4959,600383,金地集团,20240927,20241010,4.802,20241015,5.327,10.8307%,4,9.12
4960,600606,绿地控股,20240927,20241011,1.901,20241016,1.939,1.9032%,5,1.68
4961,600622,光大嘉宝,20240927,20241011,2.381,20241016,3.248,36.3181%,5,2.54
4962,600649,城投控股,20240927,20241010,4.422,20241015,4.578,3.4163%,4,5.35
4963,600657,信达地产,20240927,20241010,4.052,20241015,4.698,15.8334%,4,3.80
4964,600696,退市岩石,20240927,20241014,9.005,20241017,10.155,12.6761%,6,0.23
4965,600702,舍得酒业,20240927,20241014,63.151,20241017,63.237,0.0375%,6,1.96
4966,600779,水井坊,20240927,20241011,41.103,20241016,39.742,-3.4098%,5,5.38
4967,600809,山西汾酒,20240927,20241011,195.978,20241016,177.291,-9.6351%,5,26.25
4968,600861,北京人力,20240927,20241010,16.296,20241015,16.600,1.7627%,4,1.97
4969,601155,新城控股,20240927,20241010,13.607,20241015,14.133,3.7667%,4,5.71
4970,601696,中银证券,20240927,20241011,11.671,20241016,10.930,-6.4517%,5,18.55
4971,601888,中国中免,20240927,20241011,71.676,20241016,65.027,-9.3756%,5,32.56
4972,603198,迎驾贡酒,20240927,20241010,61.030,20241015,61.849,1.2412%,4,5.51
4973,603317,天味食品,20240927,20241018,11.487,20241023,12.105,5.2819%,10,1.94
4974,603345,安井食品,20240927,20241014,90.235,20241017,86.747,-3.9660%,6,10.21
4975,603737,三棵树,20240927,20241011,20.775,20241016,22.766,9.4797%,5,1.94
4976,000032,深桑达Ａ,20240930,20241014,16.493,20241017,17.446,5.6783%,5,9.52
4977,000661,长春高新,20240930,20241014,101.773,20241017,96.734,-5.0515%,5,16.02
4978,000712,锦龙股份,20240930,20241011,12.866,20241016,12.504,-2.9188%,4,14.86
4979,000728,国元证券,20240930,20241011,8.024,20241016,7.556,-5.9299%,4,16.83
4980,000762,西藏矿业,20240930,20241011,22.701,20241016,21.709,-4.4707%,4,11.88
4981,000977,浪潮信息,20240930,20241011,40.370,20241016,40.480,0.1714%,4,69.09
4982,000980,众泰汽车,20240930,20241011,1.881,20241016,1.789,-4.9824%,4,7.37
4983,002050,三花智控,20240930,20241011,22.672,20241016,20.041,-11.7060%,4,25.06
4984,002178,延华智能,20240930,20241014,4.502,20241017,4.878,8.2361%,5,0.60
4985,002192,融捷股份,20240930,20241011,35.442,20241016,32.648,-7.9835%,4,10.66
4986,002218,拓日新能,20240930,20241011,3.492,20241016,3.338,-4.4936%,4,4.24
4987,002368,太极股份,20240930,20241014,20.318,20241017,22.567,10.9667%,5,9.85
4988,002430,杭氧股份,20240930,20241010,21.421,20241015,20.920,-2.4397%,3,5.46
4989,002439,启明星辰,20240930,20241011,16.638,20241016,15.882,-4.6453%,4,9.49
4990,002459,晶澳科技,20240930,20241011,12.666,20241016,13.623,7.4543%,4,22.68
4991,002466,天齐锂业,20240930,20241014,33.347,20241017,32.634,-2.2381%,5,39.51
4992,002487,大金重工,20240930,20241010,21.438,20241015,20.617,-3.9298%,3,7.63
4993,002500,山西证券,20240930,20241011,5.903,20241016,5.677,-3.9250%,4,12.19
4994,002570,贝因美,20240930,20241011,3.242,20241016,3.078,-5.1333%,4,0.42
4995,002670,国盛证券,20240930,20241011,11.126,20241016,10.745,-3.5240%,4,16.75
4996,002673,西部证券,20240930,20241011,8.064,20241016,7.656,-5.1578%,4,21.45
4997,002797,第一创业,20240930,20241011,6.437,20241016,6.221,-3.4606%,4,25.27
4998,002832,比音勒芬,20240930,20241010,20.640,20241015,19.760,-4.3645%,3,4.79
4999,002850,科达利,20240930,20241014,88.424,20241017,86.457,-2.3250%,5,5.96
5000,002868,绿康生化,20240930,20241011,15.098,20241016,14.113,-6.6216%,4,0.25
5001,002945,华林证券,20240930,20241011,12.489,20241016,11.787,-5.7219%,4,8.94
5002,002946,新乳业,20240930,20241010,10.290,20241015,10.730,4.1710%,3,2.83
5003,002970,锐明技术,20240930,20241011,35.233,20241016,40.975,16.1971%,4,4.09
5004,300033,同花顺,20240930,20241011,126.349,20241016,117.948,-6.7492%,4,28.57
5005,300059,东方财富,20240930,20241011,19.360,20241016,19.470,0.4712%,4,302.05
5006,300169,天晟新材,20240930,20241011,8.814,20241016,8.596,-2.5812%,4,9.06
5007,300177,中海达,20240930,20241014,10.145,20241017,11.794,16.1545%,5,14.57
5008,300245,ST天玑,20240930,20241023,11.806,20241028,11.094,-6.1262%,12,5.55
5009,300339,润和软件,20240930,20241024,61.011,20241029,61.900,1.3564%,13,30.63
5010,300377,赢时胜,20240930,20241014,11.556,20241017,13.793,19.2611%,5,5.43
5011,300380,安硕信息,20240930,20241014,34.887,20241017,40.989,17.3907%,5,0.38
5012,300399,天利科技,20240930,20241011,19.050,20241016,18.331,-3.8727%,4,6.60
5013,300618,寒锐钴业,20240930,20241014,33.217,20241017,33.803,1.6657%,5,13.41
5014,300746,汉嘉数智,20240930,20241011,15.068,20241016,15.802,4.7752%,4,9.02
5015,300803,指南针,20240930,20241011,51.739,20241016,51.066,-1.3996%,4,13.33
5016,300896,爱美客,20240930,20241011,219.332,20241016,192.146,-12.4948%,4,32.93
5017,301169,零点有数,20240930,20241014,43.182,20241017,43.998,1.7906%,5,6.11
5018,301219,腾远钴业,20240930,20241011,36.632,20241016,33.056,-9.8614%,4,8.85
5019,600030,中信证券,20240930,20241011,25.993,20241016,24.878,-4.3913%,4,101.85
5020,600446,金证股份,20240930,20241011,13.207,20241016,12.844,-2.8488%,4,2.31
5021,600570,恒生电子,20240930,20241014,23.232,20241017,25.807,10.9861%,5,2.79
5022,600801,华新建材,20240930,20241010,11.736,20241015,11.914,1.4182%,3,4.78
5023,600906,财达证券,20240930,20241011,7.144,20241016,6.747,-5.6567%,4,14.49
5024,601066,中信建投,20240930,20241011,25.853,20241016,25.647,-0.8958%,4,17.75
5025,601519,大智慧,20240930,20241011,7.804,20241016,7.536,-3.5300%,4,2.99
5026,601865,福莱特,20240930,20241011,19.120,20241016,18.041,-5.7412%,4,10.40
5027,601908,京运通,20240930,20241011,2.931,20241016,2.699,-8.0419%,4,2.91
5028,603127,昭衍新药,20240930,20241011,17.339,20241016,16.032,-7.6362%,4,9.14
5029,603193,润本股份,20240930,20241011,22.421,20241016,22.279,-0.7349%,4,2.13
5030,603259,药明康德,20240930,20241014,48.715,20241017,46.018,-5.6370%,5,73.56
5031,603383,顶点软件,20240930,20241014,33.827,20241017,36.342,7.3347%,5,3.01
5032,603799,华友钴业,20240930,20241014,27.081,20241017,27.243,0.5013%,5,29.67
5033,605056,咸亨国际,20240930,20241010,11.241,20241015,10.820,-3.8456%,3,1.47
5034,605060,联德股份,20240930,20241010,13.360,20241015,12.937,-3.2674%,3,1.05
5035,605198,安德利,20240930,20241010,24.432,20241015,23.518,-3.8409%,3,2.05
5036,688435,英方软件,20240930,20241014,32.016,20241017,34.473,7.5735%,5,1.01
5037,000004,国华退,20241008,20241011,14.817,20241016,17.621,18.8222%,3,6.34
5038,000027,深圳能源,20241008,20241014,6.613,20241017,6.277,-5.1874%,4,8.78
5039,000034,神州数码,20241008,20241011,21.698,20241016,21.291,-1.9734%,3,14.17
5040,000062,深圳华强,20241008,20241011,25.543,20241016,24.358,-4.7391%,3,35.44
5041,000158,常山北明,20241008,20241024,21.994,20241029,28.149,27.8846%,12,2.13
5042,000166,申万宏源,20241008,20241011,5.315,20241016,4.970,-6.5942%,3,8.35
5043,000503,国新健康,20241008,20241014,10.065,20241017,11.894,18.0720%,4,5.08
5044,000516,国际医学,20241008,20241014,5.223,20241017,5.127,-1.9224%,4,6.30
5045,000536,华映科技,20241008,20241014,3.262,20241017,3.548,8.6869%,4,11.77
5046,000551,创元科技,20241008,20241015,9.612,20241018,9.960,3.5228%,5,2.27
5047,000555,神州信息,20241008,20241011,10.765,20241016,10.595,-1.6855%,3,9.59
5048,000617,中油资本,20241008,20241017,7.555,20241022,9.026,19.3805%,7,34.22
5049,000623,吉林敖东,20241008,20241011,16.134,20241016,15.188,-5.9613%,3,16.58
5050,000627,ST天茂,20241008,20241011,3.122,20241016,3.178,1.7212%,3,10.79
5051,000628,高新发展,20241008,20241014,48.189,20241017,59.035,22.4080%,4,23.40
5052,000652,泰达股份,20241008,20241011,3.882,20241016,3.818,-1.7448%,3,5.83
5053,000676,智度股份,20241008,20241011,7.784,20241016,8.246,5.8351%,3,2.55
5054,000685,中山公用,20241008,20241011,7.929,20241016,7.521,-5.2422%,3,8.15
5055,000686,东北证券,20241008,20241011,7.334,20241016,6.917,-5.7878%,3,9.50
5056,000733,振华科技,20241008,20241014,41.871,20241017,42.919,2.4020%,4,14.69
5057,000776,广发证券,20241008,20241011,15.078,20241016,14.093,-6.6301%,3,36.96
5058,000828,东莞控股,20241008,20241011,9.665,20241016,9.135,-5.5776%,3,7.31
5059,000850,华茂股份,20241008,20241014,4.388,20241017,3.924,-10.6774%,4,2.87
5060,000859,国风新材,20241008,20241011,3.982,20241016,4.358,9.3382%,3,2.17
5061,000936,华西股份,20241008,20241011,6.503,20241016,6.177,-5.1181%,3,5.61
5062,000948,南天信息,20241008,20241011,18.309,20241016,18.731,2.2020%,3,18.77
5063,000987,越秀资本,20241008,20241011,6.464,20241016,6.328,-2.2100%,3,7.35
5064,001236,弘业期货,20241008,20241011,10.991,20241016,10.891,-1.0184%,3,9.66
5065,001270,铖昌科技,20241008,20241014,34.697,20241017,36.382,4.7547%,4,3.70
5066,001287,中电港,20241008,20241014,18.759,20241017,19.130,1.8780%,4,9.10
5067,001309,德明利,20241008,20241014,56.450,20241017,58.093,2.8100%,4,7.28
5068,001339,智微智能,20241008,20241014,26.267,20241017,26.810,1.9652%,4,7.98
5069,001389,广合科技,20241008,20241014,43.426,20241017,42.423,-2.4095%,4,3.52
5070,002008,大族激光,20241008,20241014,22.669,20241017,22.437,-1.1258%,4,25.47
5071,002036,联创电子,20241008,20241014,8.274,20241017,8.816,6.4439%,4,14.94
5072,002049,紫光国微,20241008,20241014,61.716,20241017,67.051,8.5455%,4,19.90
5073,002065,东华软件,20241008,20241011,5.713,20241016,5.597,-2.1245%,3,9.17
5074,002074,国轩高科,20241008,20241011,22.622,20241016,20.771,-8.2853%,3,16.70
5075,002123,梦网科技,20241008,20241023,10.505,20241028,10.845,3.1301%,11,0.79
5076,002152,广电运通,20241008,20241011,11.066,20241016,10.665,-3.7226%,3,20.75
5077,002153,石基信息,20241008,20241011,7.124,20241016,6.897,-3.2867%,3,3.21
5078,002167,东方锆业,20241008,20241011,6.253,20241016,6.117,-2.2779%,3,6.40
5079,002185,华天科技,20241008,20241014,9.405,20241017,9.925,5.4327%,4,14.59
5080,002195,岩山科技,20241008,20241011,2.839,20241016,2.707,-4.7761%,3,13.94
5081,002212,天融信,20241008,20241011,5.666,20241016,5.490,-3.1989%,3,6.26
5082,002219,新里程,20241008,20241015,2.671,20241018,2.549,-4.6898%,5,0.77
5083,002229,鸿博股份,20241008,20241011,11.206,20241016,10.625,-5.2841%,3,12.56
5084,002230,科大讯飞,20241008,20241011,44.202,20241016,42.019,-5.0389%,3,66.10
5085,002245,蔚蓝锂芯,20241008,20241011,5.939,20241016,5.480,-7.8237%,3,5.47
5086,002247,聚力文化,20241008,20241014,1.801,20241017,1.869,3.6851%,4,1.91
5087,002261,拓维信息,20241008,20241024,22.311,20241029,24.498,9.7005%,12,3.52
5088,002268,电科网安,20241008,20241014,16.123,20241017,18.296,13.3763%,4,10.38
5089,002279,久其软件,20241008,20241011,5.823,20241016,5.617,-3.6329%,3,8.02
5090,002326,永太科技,20241008,20241011,9.745,20241016,8.976,-7.9950%,3,5.54
5091,002335,科华数据,20241008,20241014,15.180,20241017,15.095,-0.6543%,4,5.36
5092,002338,奥普光电,20241008,20241014,31.576,20241017,33.873,7.1754%,4,6.77
5093,002388,新亚制程,20241008,20241014,4.612,20241017,4.898,6.0844%,4,3.78
5094,002389,航天彩虹,20241008,20241014,16.638,20241017,17.191,3.2242%,4,9.71
5095,002392,北京利尔,20241008,20241014,3.685,20241017,3.681,-0.2000%,4,3.21
5096,002409,雅克科技,20241008,20241011,60.340,20241016,56.981,-5.6662%,3,15.96
5097,002453,华软科技,20241008,20241011,4.862,20241016,4.668,-4.1055%,3,4.06
5098,002460,赣锋锂业,20241008,20241011,32.846,20241016,29.785,-9.4201%,3,38.03
5099,002488,金固股份,20241008,20241025,12.746,20241030,13.123,2.8582%,13,3.99
5100,002512,ST达华,20241008,20241014,4.162,20241017,4.938,18.5313%,4,6.31
5101,002544,普天科技,20241008,20241014,22.484,20241017,23.301,3.5341%,4,5.97
5102,002579,中京电子,20241008,20241011,7.844,20241016,7.486,-4.6598%,3,4.85
5103,002581,ST未名,20241008,20241011,10.735,20241016,9.845,-8.3931%,3,2.11
5104,002589,瑞康医药,20241008,20241011,2.908,20241016,2.856,-1.9182%,3,3.98
5105,002607,中公教育,20241008,20241014,2.661,20241017,2.799,5.0579%,4,26.95
5106,002617,露笑科技,20241008,20241011,6.413,20241016,5.947,-7.3691%,3,10.46
5107,002622,皓宸医疗,20241008,20241014,1.971,20241017,1.899,-3.7497%,4,2.18
5108,002640,跨境通,20241008,20241011,2.441,20241016,3.118,27.6410%,3,11.28
5109,002643,万润股份,20241008,20241011,10.190,20241016,9.440,-7.4583%,3,5.13
5110,002647,仁东控股,20241008,20241017,5.861,20241022,6.410,9.2648%,7,4.71
